User,City,Year,Month,Day,Time,Amount,Is Fraud?
57,Barasat,2025,5,18,6:53,271659.5216,No
57,Barasat,2025,5,20,7:15,275976.472,No
57,Barasat,2025,5,21,6:58,182159.8892,No
57,Berhampur,2025,5,23,6:04,991819.3544,No
57,Sambalpur,2025,5,28,14:16,397159.4368,No
57,Sambalpur,2025,5,29,17:54,47794.808,No
57,Sambalpur,2025,5,30,13:12,46869.7472,No
57,Barasat,2025,5,30,20:17,831398.394,No
57,Berhampur,2025,5,31,13:13,-431695.04,No
57,Barasat,2025,5,31,13:20,431695.04,No
57,Sambalpur,2025,5,31,13:27,448808.6648,No
57,Barasat,2025,5,31,14:17,30372.8296,No
57,Berhampur,2025,6,4,6:16,1306725.468,No
57,Berhampur,2025,6,4,10:42,17961.5972,No
57,Barasat,2025,6,5,6:17,320456.4788,No
57,Sambalpur,2025,6,11,20:24,599670.6636,No
57,Sambalpur,2025,6,14,7:05,302186.528,No
57,Berhampur,2025,6,18,6:18,1378571.857,No
57,Berhampur,2025,6,19,6:52,330092.5288,No
57,Berhampur,2025,6,23,11:17,11871.6136,No
57,Sambalpur,2025,6,23,14:06,27212.2052,No
57,Berhampur,2025,6,25,5:59,563284.9388,No
57,Sambalpur,2025,6,25,11:51,240438.7196,No
57,Berhampur,2025,6,26,6:25,888520.8984,No
57,Barasat,2025,6,27,20:29,551567.502,No
57,Barasat,2025,6,29,6:19,927219.2752,No
57,Berhampur,2025,7,2,6:33,314829.0256,No
57,Berhampur,2025,7,5,20:12,621486.6808,No
57,Berhampur,2025,7,7,16:45,873026.13,No
57,Berhampur,2025,7,10,13:23,79555.2288,No
57,Barasat,2025,7,19,20:16,507318.7604,No
57,Barasat,2025,7,19,20:27,2341405.973,No
57,Siliguri,2025,7,22,20:44,1150004.751,Yes
57,Sambalpur,2025,7,24,12:58,90039.2512,No
57,Berhampur,2025,7,25,10:08,449194.1068,No
57,Barasat,2025,7,26,3:42,1287761.722,No
57,Sambalpur,2025,7,26,3:46,1283290.595,No
57,Sambalpur,2025,7,29,13:38,-493365.76,No
57,Berhampur,2025,7,29,13:53,493365.76,No
57,Sambalpur,2025,7,29,13:57,550411.176,No
57,Berhampur,2025,7,29,17:59,49644.9296,No
57,Berhampur,2025,7,30,19:14,90270.5164,No
57,Berhampur,2025,7,31,6:15,697341.6664,No
57,Barasat,2025,7,31,7:02,890293.9316,No
57,Sambalpur,2025,8,1,6:32,296867.4284,No
57,Barasat,2025,8,3,9:30,1140368.701,No
57,Barasat,2025,8,5,9:52,392611.2212,No
57,Berhampur,2025,8,5,13:37,553109.27,No
57,Sambalpur,2025,8,8,6:10,246682.88,No
57,Barasat,2025,8,8,14:18,27135.1168,No
57,Berhampur,2025,8,14,6:00,1081935.694,No
57,Sambalpur,2025,8,22,13:20,117251.4564,No
57,Mathura,2025,8,23,6:45,178999.2648,Yes
57,Berhampur,2025,8,23,13:02,47409.366,No
57,Sambalpur,2025,8,27,6:43,248455.9132,No
57,Barasat,2025,8,28,6:13,1164111.928,No
57,Barasat,2025,8,31,5:39,994363.2716,No
57,Berhampur,2025,9,2,13:11,-485656.92,No
57,Berhampur,2025,9,2,13:19,485656.92,No
57,Barasat,2025,9,2,13:21,406255.868,No
57,Berhampur,2025,9,2,13:32,572304.2816,No
57,Sambalpur,2025,9,7,6:38,214459.9288,No
57,Barasat,2025,9,9,5:45,641221.3112,No
57,Chandigarh,2025,9,11,21:49,257860.698,Yes
57,Berhampur,2025,9,16,5:31,920666.7612,No
57,Rohtak,2025,9,21,6:55,254700.0736,Yes
57,Berhampur,2025,9,22,13:21,-508783.44,No
57,Berhampur,2025,9,22,13:24,548483.966,No
57,Barasat,2025,9,22,13:25,508783.44,No
57,Barasat,2025,9,24,13:30,63983.372,No
57,Barasat,2025,9,29,6:19,911261.9764,No
57,Sambalpur,2025,10,3,6:54,286923.0248,No
57,Berhampur,2025,10,3,9:00,226639.896,No
57,Sambalpur,2025,10,6,13:05,109619.7048,No
58,Kakinada,2025,1,2,20:56,230031.7856,No
58,Kakinada,2025,1,3,6:38,300798.9368,No
58,Silchar,2025,1,4,6:42,235427.9736,No
58,Kakinada,2025,1,5,6:55,270349.0188,No
58,Silchar,2025,1,14,20:09,539850.0652,No
58,Patna,2025,1,18,9:56,1173362.536,No
58,Silchar,2025,1,23,6:33,279368.3616,No
58,Silchar,2025,1,23,20:18,594274.4756,No
58,Silchar,2025,1,27,6:30,232344.4376,No
58,Silchar,2025,1,28,6:11,1149850.574,No
58,Silchar,2025,1,28,13:59,1309346.474,No
58,Patna,2025,1,30,13:11,508783.44,No
58,Patna,2025,1,30,13:21,-508783.44,No
58,Kakinada,2025,1,30,13:21,340730.728,No
58,Kakinada,2025,1,31,6:34,210142.9784,No
58,Patna,2025,2,2,11:41,211993.1,No
58,Kakinada,2025,2,2,14:25,24976.6416,No
58,Kakinada,2025,2,3,5:41,524355.2968,No
58,Kakinada,2025,2,5,6:20,1121944.574,No
58,Kakinada,2025,2,6,6:18,821068.5484,No
58,Patna,2025,2,9,10:03,256010.5764,No
58,Silchar,2025,2,12,9:45,526051.2416,No
58,Silchar,2025,2,18,6:03,994440.36,No
58,Silchar,2025,2,19,6:12,1124180.137,No
58,Kakinada,2025,2,23,6:02,423292.4044,No
58,Kakinada,2025,2,23,13:09,78784.3448,No
58,Patna,2025,2,27,6:01,898079.86,No
58,Kakinada,2025,2,28,6:09,977403.8236,No
58,Agartala,2025,3,1,21:36,225946.1004,Yes
58,Ajmer,2025,3,4,8:36,385827.442,Yes
58,Kakinada,2025,3,7,6:44,256010.5764,No
58,Patna,2025,3,8,6:39,390992.3648,No
58,Silchar,2025,3,10,8:01,354375.3748,No
58,Silchar,2025,3,11,6:57,257166.9024,No
58,Durgapur,2025,3,13,13:21,56043.2668,Yes
58,Silchar,2025,3,14,5:33,896538.092,No
58,Kakinada,2025,3,20,13:01,296636.1632,No
58,Pune,2025,3,20,13:15,408568.52,Yes
58,Kakinada,2025,3,20,13:27,-408568.52,No
58,Patna,2025,3,22,6:56,226794.0728,No
58,Silchar,2025,3,22,20:30,383746.0552,No
58,Kakinada,2025,10,8,6:41,299719.6992,No
58,Kakinada,2025,10,8,7:16,278057.8588,No
58,Kakinada,2025,10,12,12:31,1548243.426,No
58,Patna,2025,10,13,16:56,124883.208,No
58,Silchar,2025,10,16,6:21,1110072.96,No
58,Patna,2025,10,17,20:15,604141.7908,No
58,Silchar,2025,10,19,6:44,394307.166,No
58,Belgaum,2025,10,20,6:06,561434.8172,Yes
58,Jabalpur,2025,10,22,5:48,1070372.434,Yes
58,Silchar,2025,10,24,6:43,344585.148,No
58,Kakinada,2025,10,26,10:26,422752.7856,No
58,Patna,2025,10,31,6:46,254314.6316,No
58,Silchar,2025,10,31,13:06,99366.9476,No
58,Patna,2025,10,31,13:46,-701504.44,No
58,Chennai,2025,10,31,13:57,701504.44,Yes
58,Silchar,2025,10,31,13:57,521040.4956,No
58,Patna,2025,11,5,13:44,49567.8412,No
58,Patna,2025,11,6,9:51,480569.0856,No
58,Silchar,2025,11,7,6:01,254854.2504,No
58,Kakinada,2025,11,7,9:44,599285.2216,No
58,Kakinada,2025,11,8,12:37,454898.6484,No
58,Patna,2025,11,9,11:59,266571.6872,No
58,Silchar,2025,11,11,0:29,248224.648,No
58,Kakinada,2025,11,11,12:47,77242.5768,No
58,Silchar,2025,11,14,20:40,448731.5764,No
58,Silchar,2025,11,15,6:04,918431.1976,No
58,Kakinada,2025,11,16,6:05,194571.1216,No
58,Silchar,2025,11,24,13:29,1036068.096,No
58,Silchar,2025,11,26,6:37,295942.3676,No
58,Silchar,2025,11,27,6:21,1164034.84,No
58,Silchar,2025,11,29,6:30,288927.3232,No
58,Patna,2025,11,30,13:38,253852.1012,No
58,Bangalore,2025,12,2,0:26,229183.8132,Yes
58,Silchar,2025,12,2,13:20,79478.1404,No
58,Silchar,2025,12,3,6:09,629272.6092,No
58,Kakinada,2025,12,4,6:26,921591.822,No
58,Silchar,2025,12,6,6:40,1163957.752,No
58,Kakinada,2025,12,8,6:04,877728.5224,No
58,Nashik,2025,12,8,6:46,439558.0568,Yes
58,Kakinada,2025,12,9,6:40,296173.6328,No
58,Silchar,2025,12,10,6:30,277749.5052,No
58,Kakinada,2025,12,14,6:03,943330.7508,No
58,Silchar,2025,12,14,7:10,349056.2752,No
58,Silchar,2025,12,16,20:11,489202.9864,No
58,Kakinada,2025,12,17,13:33,68994.118,No
58,Patna,2025,12,19,6:30,236892.6532,No
58,Kakinada,2025,12,21,5:43,400242.9728,No
58,Patna,2025,12,22,10:48,957437.928,No
58,Silchar,2025,12,23,17:56,47563.5428,No
58,Patna,2025,12,24,13:25,112163.622,No
58,Kakinada,2025,12,24,20:05,223556.36,No
58,Patna,2025,12,25,6:21,942636.9552,No
58,Patna,2025,12,25,13:10,1159409.536,No
58,Kakinada,2025,12,26,6:59,275282.6764,No
58,Patna,2025,12,27,6:26,1011091.454,No
58,Kakinada,2025,12,27,12:00,285766.6988,No
58,Saharanpur,2025,12,28,6:21,847818.2232,Yes
58,Kakinada,2025,12,29,10:14,465613.936,No
58,Silchar,2025,12,31,6:17,1123255.076,No
59,Nagpur,2025,3,24,20:23,562051.5244,No
59,Howrah,2025,3,27,21:08,1645066.456,No
59,Parbhani,2025,3,30,6:10,970697.1328,No
59,Howrah,2025,3,31,7:09,223941.802,No
59,Silchar,2025,4,1,6:02,872794.8648,Yes
59,Nagpur,2025,4,1,19:50,1595113.173,No
59,Nagpur,2025,4,4,13:30,508937.6168,No
59,Parbhani,2025,4,8,6:30,311051.694,No
59,Naihati,2025,4,10,10:30,14723.8844,Yes
59,Parbhani,2025,4,14,6:41,288079.3508,No
59,Parbhani,2025,4,14,9:30,336182.5124,No
59,Nagpur,2025,4,16,21:25,193260.6188,No
59,Howrah,2025,4,24,6:28,781599.2876,No
59,Howrah,2025,4,26,20:14,592886.8844,No
59,Nagpur,2025,4,27,20:24,641298.3996,No
59,Parbhani,2025,4,29,5:35,968847.0112,No
59,Kalyan-Dombivali,2025,5,2,6:07,916041.4572,Yes
59,Howrah,2025,5,2,11:43,287077.2016,No
59,Naihati,2025,5,3,13:21,79786.494,Yes
59,Parbhani,2025,5,6,6:09,1055494.373,No
59,Howrah,2025,5,9,7:04,312285.1084,No
59,Howrah,2025,5,11,6:51,387446.2984,No
59,Parbhani,2025,5,14,6:13,1079237.6,No
59,Howrah,2025,5,14,6:53,246066.1728,No
59,Nagpur,2025,5,16,19:20,141457.214,No
59,Nagpur,2025,5,17,9:54,509477.2356,No
59,Parbhani,2025,5,17,12:34,575850.348,No
59,Howrah,2025,5,17,12:45,555036.48,No
59,Nagpur,2025,5,17,12:57,-555036.48,No
59,Howrah,2025,5,18,16:10,279368.3616,No
59,Parbhani,2025,5,20,9:54,518882.0204,No
59,Parbhani,2025,5,23,14:28,26441.3212,No
59,Nagpur,2025,5,24,6:32,309278.6608,No
59,Nagpur,2025,5,29,6:36,362238.3916,No
59,Howrah,2025,5,29,16:58,202125.7848,No
59,Howrah,2025,5,29,21:14,253312.4824,No
59,Nagpur,2025,5,30,6:14,980487.3596,No
59,Parbhani,2025,5,31,6:22,1030132.289,No
59,Parbhani,2025,6,3,6:07,948110.2316,No
59,Howrah,2025,6,4,6:10,623722.2444,No
59,Parbhani,2025,6,4,10:50,420363.0452,No
59,Nagpur,2025,6,4,13:57,441562.3552,No
59,Nagpur,2025,6,5,6:09,870019.6824,No
59,Amravati,2025,6,13,6:10,1337021.21,Yes
59,Nagpur,2025,6,13,6:39,157106.1592,No
59,Nagpur,2025,6,13,9:42,455438.2672,No
59,Nagpur,2025,6,16,6:04,902859.3408,No
59,Nagpur,2025,6,17,13:27,99983.6548,No
59,Howrah,2025,6,21,6:36,275128.4996,No
59,Nagpur,2025,6,23,13:18,693795.6,No
59,Howrah,2025,6,23,13:19,-693795.6,No
59,Parbhani,2025,6,23,13:23,407026.752,No
59,Ludhiana,2025,6,23,20:32,552030.0324,Yes
59,Parbhani,2025,6,24,6:02,682232.34,No
59,Parbhani,2025,6,24,20:01,551413.3252,No
59,Nagpur,2025,6,25,16:40,243368.0788,No
59,Parbhani,2025,6,26,6:28,895767.208,No
59,Nagpur,2025,6,26,13:25,81328.262,No
59,Tirunelveli,2025,6,27,16:57,262254.7368,Yes
59,Nagpur,2025,6,30,13:10,101910.8648,No
59,Howrah,2025,7,1,15:35,859612.7484,No
59,Parbhani,2025,7,3,7:17,1156017.646,No
59,Howrah,2025,7,4,6:20,948110.2316,No
59,Ujjain,2025,7,4,6:59,1155555.116,Yes
59,Howrah,2025,7,4,11:20,14878.0612,No
59,Howrah,2025,7,6,11:59,278828.7428,No
59,Parbhani,2025,7,11,7:34,317141.6776,No
59,Parbhani,2025,7,11,14:18,70690.0628,No
59,Parbhani,2025,7,12,6:39,412808.382,No
59,Nagpur,2025,7,13,6:48,308893.2188,No
59,Howrah,2025,7,14,6:18,1265791.528,No
59,Nagpur,2025,7,16,6:20,793856.3432,No
59,Howrah,2025,7,17,6:08,1193559.697,No
59,Muzaffarnagar,2025,7,17,8:23,263950.6816,Yes
59,Howrah,2025,7,18,6:22,990894.2936,No
59,Latur,2025,7,18,6:47,313441.4344,Yes
59,Parbhani,2025,7,21,6:35,311899.6664,No
59,Howrah,2025,7,22,6:32,343814.264,No
59,Nagpur,2025,7,24,9:31,422058.99,No
59,Parbhani,2025,7,25,6:46,988273.288,No
59,Parbhani,2025,7,26,6:17,880272.4396,No
59,Parbhani,2025,7,29,6:56,615473.7856,No
59,Parbhani,2025,7,31,22:18,334101.1256,No
59,Howrah,2025,8,3,6:08,1372250.608,No
59,Nagpur,2025,8,4,6:11,525588.7112,No
59,Nagpur,2025,8,7,13:16,1190321.984,No
59,Parbhani,2025,8,9,5:01,979485.2104,No
59,Parbhani,2025,8,13,19:00,119795.3736,No
59,Nagpur,2025,8,16,6:31,306966.0088,No
59,Parbhani,2025,8,19,18:21,55657.8248,No
59,Parbhani,2025,8,20,20:29,515335.954,No
59,Nagpur,2025,8,26,6:31,225714.8352,No
59,Parbhani,2025,8,27,6:12,939013.8004,No
59,Parbhani,2025,8,29,13:41,419129.6308,No
59,Nagpur,2025,8,29,13:44,-678377.92,No
59,Parbhani,2025,8,29,13:50,678377.92,No
59,Parbhani,2025,8,31,13:45,50415.8136,No
59,Howrah,2025,9,2,6:00,548406.8776,No
59,Durg,2025,9,2,13:11,49413.6644,Yes
59,Howrah,2025,9,4,13:19,1119863.187,No
60,Saharanpur,2025,1,3,9:34,367942.9332,No
60,Saharanpur,2025,1,4,6:17,358615.2368,No
60,Durg,2025,1,4,13:05,465999.378,No
60,Jabalpur,2025,1,4,13:15,701504.44,No
60,Saharanpur,2025,1,4,13:17,-701504.44,No
60,Jabalpur,2025,1,6,13:07,84565.9748,No
60,Durg,2025,1,7,9:31,436166.1672,No
60,Durg,2025,1,9,20:39,505160.2852,No
60,Durg,2025,1,11,11:59,1555258.47,No
60,Durg,2025,1,13,6:39,403943.216,No
60,Jabalpur,2025,1,14,6:29,838105.0848,No
60,Durg,2025,1,16,11:33,251231.0956,No
60,Durg,2025,1,17,13:08,-670669.08,No
60,Durg,2025,1,17,13:28,628193.3716,No
60,Durg,2025,1,17,13:29,670669.08,No
60,Jabalpur,2025,1,18,6:46,338109.7224,No
60,Jabalpur,2025,1,27,6:03,603216.73,No
60,Durg,2025,1,29,6:27,910414.004,No
60,Durg,2025,1,29,6:54,349595.894,No
60,Jaipur,2025,1,31,6:45,290237.826,Yes
60,Saharanpur,2025,2,3,6:46,375574.6848,No
60,Jabalpur,2025,2,5,21:46,247145.4104,No
60,Durg,2025,2,6,6:22,1009010.068,No
60,Durg,2025,2,7,6:30,284147.8424,No
60,Jabalpur,2025,2,14,6:09,958054.6352,No
60,Durg,2025,2,14,9:58,279907.9804,No
60,Jabalpur,2025,2,14,20:51,345433.1204,No
60,Jabalpur,2025,2,15,6:49,322537.8656,No
60,Saharanpur,2025,2,16,13:33,569452.0108,No
60,Chandigarh,2025,2,18,6:59,257398.1676,Yes
60,Durg,2025,9,7,6:55,337415.9268,No
60,Saharanpur,2025,9,7,10:17,458136.3612,No
60,Jabalpur,2025,9,7,13:50,540312.5956,No
60,Durg,2025,9,9,6:35,277903.682,No
60,Jabalpur,2025,9,10,6:00,858225.1572,No
60,Durg,2025,9,10,10:47,115247.158,No
60,Jabalpur,2025,9,12,13:20,48411.5152,No
60,Saharanpur,2025,9,14,7:16,352833.6068,No
60,Visakhapatnam,2025,9,16,16:37,615396.6972,Yes
60,Jabalpur,2025,9,18,9:20,499070.3016,No
60,Dindigul,2025,9,19,6:33,356610.9384,Yes
60,Durg,2025,9,19,11:38,11563.26,No
60,Jabalpur,2025,9,20,6:09,1132582.773,No
60,Jabalpur,2025,9,22,6:57,774198.8012,No
60,Jabalpur,2025,9,24,6:47,250306.0348,No
60,Dehradun,2025,9,25,21:37,159958.43,Yes
60,Jabalpur,2025,9,28,10:59,11331.9948,No
60,Jabalpur,2025,10,1,6:00,289312.7652,No
60,Durg,2025,10,1,6:09,823227.0236,No
60,Saharanpur,2025,10,4,6:54,260250.4384,No
60,Saharanpur,2025,10,6,6:20,902705.164,No
60,Durg,2025,10,10,6:29,735885.8664,No
60,Jabalpur,2025,10,10,6:57,396773.9948,No
60,Jabalpur,2025,10,10,13:37,62210.3388,No
60,Saharanpur,2025,10,12,6:00,1113850.292,No
60,Saharanpur,2025,10,12,14:04,548946.4964,No
60,Durg,2025,10,13,6:56,280678.8644,No
60,Durg,2025,10,13,9:48,496603.4728,No
60,Jabalpur,2025,10,13,20:15,1827380.522,No
60,Durg,2025,10,15,20:03,1662719.7,No
60,Durg,2025,10,17,6:51,379429.1048,No
60,Durg,2025,10,22,20:21,685932.5832,No
60,Durg,2025,10,23,5:47,1386743.228,No
60,Saharanpur,2025,10,23,20:44,460294.8364,No
60,Saharanpur,2025,10,24,6:02,547019.2864,No
60,Saharanpur,2025,10,24,13:26,60360.2172,No
60,Faridabad,2025,10,25,7:35,309124.484,Yes
60,Saharanpur,2025,10,26,6:07,938859.6236,No
60,Saharanpur,2025,10,29,20:28,567987.3312,No
60,Jabalpur,2025,10,31,6:59,313749.788,No
60,Durg,2025,11,1,5:52,1126107.347,No
60,Saharanpur,2025,11,6,7:29,311668.4012,No
60,Jabalpur,2025,11,9,6:58,315060.2908,No
60,Bulandshahr,2025,11,9,20:29,92120.638,Yes
60,Jabalpur,2025,11,11,6:36,213997.3984,No
60,Durg,2025,11,11,13:23,83718.0024,No
60,Saharanpur,2025,11,12,13:14,88420.3948,No
60,Jabalpur,2025,11,13,6:15,923364.8552,No
60,Saharanpur,2025,11,14,6:26,895998.4732,No
60,Jabalpur,2025,11,15,14:17,33070.9236,No
60,Durg,2025,11,19,10:18,430615.8024,No
60,Durg,2025,11,20,16:57,221320.7964,No
60,Hyderabad,2025,11,24,6:32,243599.344,Yes
60,Jabalpur,2025,11,29,6:46,281372.66,No
60,Saharanpur,2025,11,30,7:40,281681.0136,No
60,Jamshedpur,2025,12,2,6:39,229954.6972,Yes
60,Jabalpur,2025,12,2,13:05,49028.2224,No
60,Durg,2025,12,5,7:16,300028.0528,No
60,Saharanpur,2025,12,9,6:01,949266.5576,No
60,Jabalpur,2025,12,11,10:22,465151.4056,No
60,Durg,2025,12,12,20:57,505776.9924,No
60,Saharanpur,2025,12,14,6:50,868863.3564,No
60,Durg,2025,12,15,6:50,245757.8192,No
60,Jabalpur,2025,12,18,6:07,1040385.046,No
60,Jabalpur,2025,12,18,22:17,1613228.947,No
60,Durg,2025,12,22,6:07,238974.04,No
60,Saharanpur,2025,12,22,6:36,1064822.069,No
60,Durg,2025,12,24,6:19,967536.5084,No
60,Saharanpur,2025,12,29,6:54,272661.6708,No
60,Jabalpur,2025,12,30,9:02,811740.852,No
61,Ratlam,2025,2,19,13:07,114553.3624,No
61,Satara,2025,2,21,6:08,1169508.116,No
61,Ranchi,2025,2,23,14:08,15417.68,Yes
61,Ratlam,2025,3,1,6:12,348208.3028,No
61,Kharagpur,2025,3,2,6:24,816982.8632,Yes
61,Satara,2025,3,2,11:56,136523.5564,No
61,Ratlam,2025,3,3,6:28,336490.866,No
61,Ratlam,2025,3,5,6:06,1112848.142,No
61,Satara,2025,3,5,6:42,276284.8256,No
61,Belgaum,2025,3,6,20:18,1534675.867,No
61,Satara,2025,3,11,9:50,450196.256,No
61,Satara,2025,3,13,18:22,62056.162,No
61,Ratlam,2025,3,17,6:27,1168891.409,No
61,Belgaum,2025,3,18,6:27,1111691.816,No
61,Ratlam,2025,3,18,13:36,449271.1952,No
61,Ratlam,2025,3,20,20:23,712296.816,No
61,Satara,2025,3,23,6:43,199119.3372,No
61,Satara,2025,3,26,6:01,1040924.665,No
61,Belgaum,2025,3,27,6:06,303728.296,No
61,Satara,2025,3,28,6:37,193106.442,No
61,Belgaum,2025,3,28,20:05,663037.3284,No
61,Satara,2025,3,29,6:09,994517.4484,No
61,Belgaum,2025,4,1,6:12,1500294.441,No
61,Satara,2025,4,3,13:02,-447112.72,No
61,Mysore,2025,4,3,13:21,452508.908,Yes
61,Ratlam,2025,4,3,13:24,447112.72,No
61,Belgaum,2025,4,5,6:45,241826.3108,No
61,Belgaum,2025,4,8,6:16,1061276.003,No
61,Satara,2025,4,11,13:25,363240.5408,No
61,Ratlam,2025,4,13,20:09,582557.0388,No
61,Satara,2025,4,15,6:31,357073.4688,No
61,Belgaum,2025,4,17,19:37,120874.6112,No
61,Belgaum,2025,4,18,5:48,664039.4776,No
61,Belgaum,2025,4,19,11:31,14415.5308,No
61,Satara,2025,4,20,6:58,284764.5496,No
61,Ratlam,2025,4,22,6:23,1181533.907,No
61,Ambernath,2025,4,22,7:12,1251221.82,Yes
61,Ratlam,2025,4,26,10:30,181003.5632,No
61,Belgaum,2025,4,28,6:56,1191324.134,No
61,Belgaum,2025,4,28,14:13,28831.0616,No
61,Ratlam,2025,4,29,6:30,378966.5744,No
61,Belgaum,2025,4,29,13:48,365553.1928,No
61,Mirzapur,2025,4,30,6:15,362778.0104,Yes
61,Belgaum,2025,4,30,9:39,270580.284,No
61,Ratlam,2025,4,30,12:47,90424.6932,No
61,Ratlam,2025,5,4,6:28,1193174.255,No
61,Belgaum,2025,5,5,8:43,379352.0164,No
61,Belgaum,2025,5,10,16:56,219779.0284,No
61,Satara,2025,5,14,6:24,1183306.94,No
61,Belgaum,2025,5,16,13:55,82176.2344,No
61,Parbhani,2025,5,18,6:17,1030980.262,Yes
61,Satara,2025,5,19,6:15,941866.0712,No
61,Belgaum,2025,5,21,6:11,889523.0476,No
61,Belgaum,2025,5,28,5:38,739046.4908,No
61,Belgaum,2025,5,28,9:46,1137053.9,No
61,Satara,2025,5,29,6:47,282374.8092,No
61,Ratlam,2025,5,31,6:38,382204.2872,No
61,Belgaum,2025,6,3,6:19,1193328.432,No
61,Ratlam,2025,6,5,13:59,43632.0344,No
61,Satara,2025,6,7,6:23,580706.9172,No
61,Ratlam,2025,6,9,13:00,-570454.16,No
61,Belgaum,2025,6,9,13:02,497913.9756,No
61,Satara,2025,6,9,13:13,570454.16,No
61,Satara,2025,6,9,13:27,71538.0352,No
61,Ratlam,2025,6,15,6:19,1220386.46,No
61,Ratlam,2025,6,15,13:39,540466.7724,No
61,Belgaum,2025,6,15,14:12,49336.576,No
61,Belgaum,2025,6,17,6:38,291239.9752,No
61,Satara,2025,6,21,6:47,363471.806,No
61,Ratlam,2025,6,23,7:29,310203.7216,No
61,Satara,2025,6,23,10:14,577854.6464,No
61,Ratlam,2025,6,26,9:30,521425.9376,No
61,Satara,2025,6,27,5:48,825077.1452,No
61,Ratlam,2025,6,27,13:15,1170356.089,No
61,Belgaum,2025,6,29,6:03,774892.5968,No
61,Satara,2025,6,30,5:50,230571.4044,No
61,Ratlam,2025,7,1,10:26,468234.9416,No
61,Satara,2025,7,2,6:05,678377.92,No
61,Satara,2025,7,4,13:16,83949.2676,No
61,Satara,2025,7,8,6:07,534299.7004,No
61,Satara,2025,7,11,6:28,1098355.523,No
61,Belgaum,2025,7,12,11:59,260635.8804,No
61,Ratlam,2025,7,13,6:14,1123409.253,No
61,Satara,2025,7,13,9:47,535764.38,No
61,Belgaum,2025,7,16,14:05,24051.5808,No
61,Chandigarh,2025,7,17,14:17,460911.5436,Yes
61,Belgaum,2025,7,17,19:52,580321.4752,No
61,Satara,2025,7,22,10:32,202202.8732,No
61,Satara,2025,7,23,13:45,470162.1516,No
61,Visakhapatnam,2025,7,24,19:17,80171.936,Yes
61,Satara,2025,7,25,6:47,237663.5372,No
61,Satara,2025,7,29,7:16,273201.2896,No
61,Belgaum,2025,7,30,13:00,506393.6996,No
61,Ratlam,2025,7,30,13:10,-755466.32,No
61,Meerut,2025,7,30,13:21,755466.32,Yes
61,Ratlam,2025,8,1,13:14,1130115.944,No
61,Ratlam,2025,8,3,9:56,1221388.61,No
61,Satara,2025,8,5,6:42,259171.2008,No
61,Ratlam,2025,8,7,6:27,1280900.854,No
61,Munger,2025,8,7,19:10,136446.468,Yes
62,Udaipur,2025,1,2,9:56,352756.5184,No
62,Hospet,2025,1,2,20:20,571764.6628,No
62,Udaipur,2025,1,4,6:49,316447.882,No
62,Hospet,2025,1,4,20:15,389604.7736,No
62,Hospet,2025,1,6,6:23,950808.3256,No
62,Udaipur,2025,1,6,17:55,44942.5372,No
62,Hospet,2025,1,10,6:43,267573.8364,No
62,Hospet,2025,1,11,21:04,193723.1492,No
62,Hospet,2025,1,16,13:32,447883.604,No
62,Karimnagar,2025,1,21,6:22,718772.2416,No
62,Hospet,2025,1,23,5:50,313287.2576,No
62,Karimnagar,2025,1,25,13:02,716922.12,No
62,Udaipur,2025,1,25,13:05,-716922.12,No
62,Udaipur,2025,1,25,13:20,485734.0084,No
62,Salem,2025,1,26,6:20,1146227.42,Yes
62,Nashik,2025,1,26,13:47,51572.1396,Yes
62,Hospet,2025,1,27,6:32,308584.8652,No
62,Udaipur,2025,1,29,11:57,244293.1396,No
62,Hospet,2025,1,31,6:57,304422.0916,No
62,Udaipur,2025,1,31,9:46,272430.4056,No
62,Udaipur,2025,8,9,6:24,936392.7948,No
62,Burhanpur,2025,8,11,13:21,111161.4728,Yes
62,Karimnagar,2025,8,13,6:26,1048633.505,No
62,Udaipur,2025,8,13,7:14,165508.7948,No
62,Karimnagar,2025,8,20,19:47,1096967.932,No
62,Udaipur,2025,8,21,6:05,1053490.074,No
62,Karimnagar,2025,8,23,6:57,139915.446,No
62,Mirzapur,2025,8,24,22:02,1163649.398,Yes
62,Udaipur,2025,8,26,9:58,564209.9996,No
62,Hospet,2025,8,28,13:05,1274733.782,No
62,Karimnagar,2025,8,29,6:58,311128.7824,No
62,Hospet,2025,9,5,13:13,62672.8692,No
62,Udaipur,2025,9,8,10:51,180155.5908,No
62,Karimnagar,2025,9,9,20:18,551721.6788,No
62,Udaipur,2025,9,13,9:44,500457.8928,No
62,Karimnagar,2025,9,14,7:02,283993.6656,No
62,Udaipur,2025,9,15,5:41,416816.9788,No
62,Karimnagar,2025,9,15,6:06,423292.4044,No
62,Karimnagar,2025,9,15,6:20,1041772.638,No
62,Hospet,2025,9,18,6:56,244909.8468,No
62,Hospet,2025,9,18,13:34,398778.2932,No
62,Hospet,2025,9,19,14:11,24437.0228,No
62,Kozhikode,2025,9,20,19:39,4287810.985,Yes
62,Hospet,2025,9,21,6:42,309972.4564,No
62,Karimnagar,2025,9,26,6:37,281218.4832,No
62,Karimnagar,2025,9,27,6:23,1048633.505,No
62,Karimnagar,2025,9,27,6:52,282066.4556,No
62,Hospet,2025,9,28,5:32,1125721.905,No
62,Rajkot,2025,9,28,6:00,1038457.836,Yes
62,Hospet,2025,9,29,6:17,1214990.272,No
